Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
430640 Dois Irmãos;2;0;0;0;2;0;0;0;1;1;1;3;2;3;1;5;4;4;4;7;12;12;1;63
430642 Dois Irmãos das Missões;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;1;1;0;0;6
430645 Dois Lajeados;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0;3;2;2;7;0;19
430650 Dom Feliciano;0;0;2;0;2;0;0;0;2;0;0;1;1;4;3;2;4;3;6;6;11;11;1;57
430660 Dom Pedrito;1;0;1;0;2;1;1;3;1;2;3;0;3;5;8;10;22;25;27;25;28;37;0;203
430655 Dom Pedro de Alcântara;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;2;1;1;2;2;0;13
430670 Dona Francisca;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;2;1;3;1;2;0;13
430673 Doutor Maurício Cardoso;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;2;2;1;2;8;5;4;0;30
430675 Doutor Ricardo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;2;4;1;5;0;17
430676 Eldorado do Sul;1;1;1;0;3;0;1;2;1;2;3;2;3;4;7;10;11;13;15;6;11;14;0;108
430680 Encantado;1;1;0;0;2;0;0;1;2;2;0;2;2;3;3;0;4;11;4;8;12;16;0;72
430690 Encruzilhada do Sul;0;1;2;0;3;0;1;2;2;1;3;1;7;3;7;10;15;16;18;18;28;20;1;156
430692 Engenho Velho;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;3;0;7
430695 Entre Rios do Sul;0;1;0;0;1;0;0;0;0;1;0;2;0;0;0;0;1;0;2;0;2;1;0;10
430693 Entre-Ijuís;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;4;4;1;8;3;5;7;0;35
430697 Erebango;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2;2;2;2;0;11
430700 Erechim;5;2;0;0;7;1;0;3;7;6;9;14;6;13;12;14;22;28;32;34;49;63;0;320
430705 Ernestina;1;0;0;0;1;0;0;0;2;1;1;0;1;0;0;2;1;0;3;1;3;5;0;21
430720 Erval Grande;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;3;3;2;5;0;17
430730 Erval Seco;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;2;4;3;3;2;7;8;0;33
430740 Esmeralda;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;0;0;2;4;0;11
430745 Esperança do Sul;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;4;2;3;0;13
430750 Espumoso;1;0;0;0;1;0;0;0;0;1;1;0;3;1;1;3;3;6;7;7;2;16;0;52
430755 Estação;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;3;1;2;2;2;2;0;17
430760 Estância Velha;3;0;1;0;4;0;0;0;7;1;2;3;4;3;4;8;13;10;16;14;10;6;0;105
430770 Esteio;3;2;3;0;8;2;0;2;7;8;5;8;9;15;21;22;37;21;34;35;33;35;3;305
430780 Estrela;2;0;1;0;3;0;1;0;1;2;5;2;1;0;2;6;14;11;11;18;10;23;0;110
430781 Estrela Velha;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;5;0;3;0;12
430783 Eugênio de Castro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;1;1;0;9
430786 Fagundes Varela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;2;2;6;0;15
430790 Farroupilha;2;2;0;0;4;2;1;0;4;6;6;7;8;5;12;11;11;20;18;19;34;38;0;206
430800 Faxinal do Soturno;0;0;0;0;0;0;0;0;0;0;2;0;3;1;1;1;3;6;1;10;2;7;0;37
430805 Faxinalzinho;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;3;0;2;2;0;10
430807 Fazenda Vilanova;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;4;2;0;0;2;3;0;16
430810 Feliz;1;0;0;0;1;1;0;0;1;2;4;1;1;0;3;4;3;2;4;8;2;10;0;47
430820 Flores da Cunha;0;0;0;0;0;0;0;0;4;2;1;0;3;4;3;4;9;7;9;6;8;16;0;76
430825 Floriano Peixoto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;1;1;4;0;12
430830 Fontoura Xavier;1;0;0;0;1;0;0;0;0;1;0;1;1;3;5;4;2;3;5;7;2;12;0;47
430840 Formigueiro;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;2;3;4;3;3;3;14;0;36
430843 Forquetinha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3;1;2;0;9
430845 Fortaleza dos Valos;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4;1;0;2;0;10
430850 Frederico Westphalen;1;0;0;0;1;1;0;0;1;1;4;0;5;4;3;9;7;4;6;8;4;24;0;82
430860 Garibaldi;0;1;2;0;3;0;0;0;1;2;7;1;0;0;4;4;6;7;9;13;6;23;0;86
430865 Garruchos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;2;3;0;11
430870 Gaurama;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;1;3;2;5;0;16
430880 General Câmara;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;4;3;6;4;4;7;0;32
430885 Gentil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;5;2;2;0;15
430890 Getúlio Vargas;0;0;0;0;0;0;0;1;0;2;3;1;2;2;2;2;10;5;4;11;11;15;0;71
430900 Giruá;1;0;0;0;1;1;0;1;0;0;2;2;2;2;3;9;6;4;11;10;9;14;0;77
430905 Glorinha;1;0;0;0;1;0;1;0;2;1;2;2;0;0;1;2;1;4;0;3;5;7;0;32
430910 Gramado;2;1;0;0;3;0;1;0;1;2;2;6;1;5;6;4;11;13;12;11;18;24;0;120
430912 Gramado dos Loureiros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;6;0;11
430915 Gramado Xavier;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;2;1;2;0;1;0;10
430920 Gravataí;5;3;9;0;17;1;4;4;20;21;31;25;28;42;52;69;82;95;102;78;87;122;2;882
430925 Guabiju;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;0;1;4;0;9
430930 Guaíba;2;0;0;0;2;0;1;1;4;20;14;14;13;16;18;22;30;32;39;46;44;54;0;370
430940 Guaporé;1;0;1;0;2;0;0;0;1;2;4;2;8;5;10;0;7;8;7;11;8;20;0;95
430950 Guarani das Missões;0;0;0;0;0;0;0;0;1;0;1;2;1;2;3;5;5;4;4;6;2;10;0;46
430955 Harmonia;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;1;0;8
430710 Herval;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;4;1;4;5;6;3;5;0;31
430957 Herveiras;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;2;1;0;0;0;7
430960 Horizontina;2;0;0;0;2;0;0;0;3;0;1;1;2;0;3;4;9;6;11;12;10;19;0;83
430965 Hulha Negra;1;0;0;0;1;0;0;0;2;0;0;1;1;4;3;2;3;1;0;2;3;6;0;29
430970 Humaitá;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;2;0;6;3;8;0;25
430975 Ibarama;0;0;1;0;1;0;0;0;0;1;1;1;0;1;1;2;1;3;4;1;4;2;0;23
430980 Ibiaçá;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;2;4;3;5;6;2;0;28
430990 Ibiraiaras;1;1;0;0;2;1;0;0;0;1;0;1;0;0;0;1;3;5;0;2;3;14;0;33
430995 Ibirapuitã;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;1;3;3;1;5;0;19
431000 Ibirubá;1;0;0;0;1;1;0;0;0;0;1;0;1;2;1;5;3;2;6;2;9;13;0;47
431010 Igrejinha;0;0;0;0;0;0;0;0;0;0;3;1;4;4;7;9;7;15;9;14;14;16;0;103
431020 Ijuí;1;1;1;0;3;1;1;1;3;4;5;2;6;2;14;16;22;24;23;36;35;70;0;268
431030 Ilópolis;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;5;1;9;0;20
431033 Imbé;0;1;0;0;1;1;0;0;1;1;3;2;1;3;3;4;8;8;11;6;7;12;1;73
431036 Imigrante;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;1;1;2;3;1;0;14
431040 Independência;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;2;2;2;2;3;5;8;0;30
431041 Inhacorá;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;1;1;0;8
431043 Ipê;0;1;0;0;1;0;0;0;0;2;0;1;0;0;0;0;3;3;2;3;5;6;0;26
431046 Ipiranga do Sul;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;1;1;5;0;11
431050 Iraí;1;0;0;0;1;0;0;0;0;2;1;2;0;2;2;4;5;2;3;2;3;5;1;35
431053 Itaara;1;0;1;0;2;0;0;0;0;0;1;0;2;1;1;2;2;2;1;4;3;4;0;25
431055 Itacurubi;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;2;0;1;0;1;4;0;13
431057 Itapuca;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;1;3;0;10
431060 Itaqui;1;0;0;0;1;2;1;0;3;2;3;1;6;8;11;13;17;15;19;18;11;23;0;154
431065 Itati;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;2;5;0;11
431070 Itatiba do Sul;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;2;1;1;1;1;3;0;13
431075 Ivorá;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;2;1;0;2;0;9
431080 Ivoti;3;1;0;0;4;0;0;0;1;0;1;2;1;1;3;1;3;2;8;4;4;9;0;44
431085 Jaboticaba;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;4;0;0;1;1;7;0;19
431087 Jacuizinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;0;5
431090 Jacutinga;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;3;1;3;3;6;0;21
431100 Jaguarão;0;0;1;0;1;0;0;0;2;2;0;3;0;5;7;11;8;17;17;12;15;36;0;136
431110 Jaguari;0;0;0;0;0;0;0;0;1;1;3;0;0;2;2;3;4;4;5;2;9;23;0;59
431112 Jaquirana;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;4;2;3;2;2;0;19
431113 Jari;0;0;1;0;1;0;0;0;0;0;1;1;0;2;0;1;2;0;0;3;1;0;0;12
431115 Jóia;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;2;2;5;2;4;4;8;0;32
431120 Júlio de Castilhos;1;1;0;0;2;0;0;1;3;0;1;1;5;1;8;6;5;14;8;8;14;16;0;93
431123 Lagoa Bonita do Sul;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;3;1;0;8
431127 Lagoa dos Três Cantos;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;4;0;9
431130 Lagoa Vermelha;0;0;2;0;2;0;2;0;1;1;2;4;3;5;10;5;13;8;10;22;13;23;0;124
431125 Lagoão;0;0;0;0;0;1;0;0;1;0;2;0;0;0;2;2;4;5;3;5;4;3;0;32
431140 Lajeado;0;1;2;0;3;0;0;1;3;8;4;7;6;14;16;20;11;19;18;20;27;32;0;209
431142 Lajeado do Bugre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;1;0;0;6
431150 Lavras do Sul;1;0;0;0;1;0;0;0;0;0;0;1;1;2;2;2;3;6;7;7;9;8;0;49
431160 Liberato Salzano;1;0;0;0;1;0;0;0;0;0;0;0;1;2;0;2;2;2;5;2;3;3;0;23
431162 Lindolfo Collor;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;1;1;0;1;3;0;13
431164 Linha Nova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;5
431171 Maçambará;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;1;2;0;2;0;3;2;0;15
431170 Machadinho;0;0;0;0;0;1;0;0;1;0;0;0;1;1;2;0;0;4;2;5;1;10;0;28
431173 Mampituba;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;1;0;1;0;1;0;2;0;9
431175 Manoel Viana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;2;3;0;13
431177 Maquiné;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;3;4;4;1;2;2;12;0;33
431179 Maratá;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;3;0;2;2;0;11
431180 Marau;5;0;0;0;5;0;0;0;2;0;3;4;2;5;7;2;6;7;11;11;9;21;0;95
431190 Marcelino Ramos;0;0;1;0;1;0;0;0;0;0;0;0;2;1;0;2;0;1;4;3;2;7;0;23
431198 Mariana Pimentel;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;3;4;3;0;14
431200 Mariano Moro;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;2;3;3;0;11
431205 Marques de Souza;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1;2;1;3;4;4;0;20
431210 Mata;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;2;3;3;5;4;5;0;28
431213 Mato Castelhano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;2;0;7
431215 Mato Leitão;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;0;3;1;2;2;3;0;18
431217 Mato Queimado;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;1;0;1;0;3;0;0;9
431220 Maximiliano de Almeida;1;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;2;0;1;1;1;2;0;10
431225 Minas do Leão;0;0;1;0;1;0;0;1;1;1;1;0;0;2;0;2;2;2;7;5;5;1;0;31
431230 Miraguaí;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;1;0;1;5;4;0;17
431235 Montauri;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;0;2;0;1;3;0;12
431237 Monte Alegre dos Campos;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;2;0;7
431238 Monte Belo do Sul;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;1;1;1;6;0;14
431240 Montenegro;3;1;1;0;5;1;0;0;2;3;8;6;8;10;16;14;19;23;22;32;28;39;0;236
431242 Mormaço;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;2;0;8
431244 Morrinhos do Sul;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;2;1;0;9
431245 Morro Redondo;0;2;0;0;2;0;0;1;0;1;0;1;0;0;0;1;0;3;7;6;7;14;0;43
431247 Morro Reuter;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;3;1;2;2;4;6;0;22
431250 Mostardas;0;0;1;0;1;2;0;0;0;0;2;1;0;3;3;0;5;3;8;4;9;11;0;52
431260 Muçum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;1;6;6;8;0;28
431261 Muitos Capões;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;4;4;0;12
431262 Muliterno;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;1;1;1;0;8
431265 Não-Me-Toque;1;0;1;0;2;2;2;1;1;4;0;0;1;1;2;1;2;4;8;4;7;7;0;49
431267 Nicolau Vergueiro;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;4;1;2;0;10
431270 Nonoai;0;0;1;0;1;0;0;2;0;0;0;1;1;1;2;3;4;1;2;4;4;18;0;44
431275 Nova Alvorada;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;4;2;0;11
431280 Nova Araçá;1;0;0;0;1;0;0;0;1;2;0;1;1;0;0;2;0;1;2;1;0;3;0;15
431290 Nova Bassano;0;0;0;0;0;2;0;1;0;0;0;1;0;0;2;2;1;1;4;1;3;6;0;24
431295 Nova Boa Vista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;5;0;11
431300 Nova Bréscia;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;1;4;0;1;3;2;6;0;21
431301 Nova Candelária;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0;6;0;13
431303 Nova Esperança do Sul;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;2;3;1;1;3;7;0;22
431306 Nova Hartz;3;1;2;0;6;0;1;0;1;1;1;0;3;1;3;5;2;8;7;10;4;5;0;58
431308 Nova Pádua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;5
431310 Nova Palma;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;5;1;2;4;4;3;8;0;29
431320 Nova Petrópolis;2;0;0;0;2;0;0;0;2;2;4;3;3;0;6;2;4;6;7;9;7;22;0;79
431330 Nova Prata;0;0;0;0;0;0;0;0;0;3;2;2;0;4;3;6;5;9;7;10;5;16;0;72
431333 Nova Ramada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;4;0;8
431335 Nova Roma do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;7
431337 Nova Santa Rita;0;0;2;0;2;1;0;1;1;0;2;3;4;0;4;8;4;7;11;12;11;9;0;80
431349 Novo Barreiro;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;7
431339 Novo Cabrais;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;0;2;2;1;4;0;15
431340 Novo Hamburgo;8;2;5;0;15;3;6;5;20;21;29;26;19;37;53;57;81;86;83;89;84;111;4;829
431342 Novo Machado;1;0;0;0;1;0;0;0;0;0;1;0;1;3;1;0;1;3;4;2;4;3;0;24
431344 Novo Tiradentes;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;3;0;0;2;2;3;0;14
431346 Novo Xingu;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;4;2;0;10
431350 Osório;3;0;0;0;3;0;1;1;2;3;5;2;4;6;10;15;14;14;25;20;24;27;0;176
431360 Paim Filho;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;2;4;1;1;5;0;17
431365 Palmares do Sul;0;0;0;0;0;0;0;0;0;0;0;1;2;3;2;3;5;6;5;5;9;6;0;47
431370 Palmeira das Missões;1;1;0;0;2;0;0;1;3;1;2;3;3;3;4;11;12;12;15;11;14;28;0;125
431380 Palmitinho;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;0;1;0;3;4;4;0;17
431390 Panambi;1;1;2;0;4;1;0;0;3;3;1;1;1;3;5;8;11;10;10;20;16;28;0;125
431395 Pantano Grande;0;0;0;0;0;0;0;0;1;0;2;0;1;6;5;3;2;12;6;7;8;8;0;61
431400 Paraí;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3;3;1;3;2;3;4;0;22
431402 Paraíso do Sul;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;4;6;0;7;1;4;4;0;31
431403 Pareci Novo;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;1;1;3;4;2;0;15
431405 Parobé;1;0;1;0;2;1;0;1;2;5;1;3;4;9;12;14;12;20;21;25;16;15;0;163
431406 Passa Sete;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;5;4;0;1;0;18
431407 Passo do Sobrado;1;0;0;0;1;0;0;0;0;0;1;1;2;2;0;4;0;2;2;5;5;7;0;32
431410 Passo Fundo;6;5;4;0;15;5;5;2;15;27;23;29;28;35;37;35;47;54;70;74;66;97;1;665
431413 Paulo Bento;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;2;1;1;4;0;14
431415 Paverama;0;0;1;0;1;0;0;0;0;1;0;0;1;1;4;2;3;4;5;6;6;9;0;43
431417 Pedras Altas;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;2;2;2;0;12
431420 Pedro Osório;0;0;0;0;0;0;0;0;0;0;2;0;2;1;3;0;2;3;7;10;3;11;0;44
431430 Pejuçara;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;1;3;1;1;0;11
431440 Pelotas;14;5;11;0;30;4;1;6;19;28;33;38;41;47;88;105;128;145;133;148;160;246;4;1404
431442 Picada Café;0;0;0;0;0;0;0;0;0;2;1;0;2;0;0;1;1;0;4;0;3;6;0;20
431445 Pinhal;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;1;1;1;6;0;14
431446 Pinhal da Serra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;1;1;0;7
431447 Pinhal Grande;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;1;1;3;3;4;0;17
431449 Pinheirinho do Vale;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2;1;1;2;2;0;12
431450 Pinheiro Machado;2;0;0;0;2;0;0;0;0;2;2;1;0;0;3;5;7;9;15;16;8;13;0;83
431455 Pirapó;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;2;2;0;11
431460 Piratini;0;0;1;0;1;0;0;0;1;1;1;0;3;0;3;3;6;12;14;11;7;23;0;86
431470 Planalto;0;0;1;0;1;0;0;1;1;0;1;0;0;3;1;0;6;2;3;8;5;6;0;38
431475 Poço das Antas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;1;1;2;0;8
431477 Pontão;1;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;0;4;4;1;3;1;19
431478 Ponte Preta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
431480 Portão;1;0;0;0;1;0;1;0;2;2;5;4;2;1;3;8;10;5;8;15;14;16;0;97
431490 Porto Alegre;46;24;41;0;111;18;9;17;116;171;185;191;180;200;287;394;461;519;543;565;636;1147;14;5764
431500 Porto Lucena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;4;5;3;5;0;22
431505 Porto Mauá;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;2;1;3;2;0;13
431507 Porto Vera Cruz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;1;0;4;0;10
431510 Porto Xavier;1;0;0;0;1;0;0;0;0;0;1;1;1;1;5;2;3;8;3;8;6;11;0;51
431513 Pouso Novo;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;2;1;0;8
431514 Presidente Lucena;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;1;0;8
431515 Progresso;0;1;0;0;1;0;0;0;0;0;1;1;0;1;3;0;1;2;4;3;4;4;0;25
431517 Protásio Alves;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;6
431520 Putinga;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3;1;2;2;3;4;0;17
431530 Quaraí;0;1;0;0;1;0;1;0;0;2;1;4;3;1;5;7;12;11;10;13;15;30;0;116
431531 Quatro Irmãos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;1;0;6
431532 Quevedos;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;2;2;0;0;7
431535 Quinze de Novembro;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;1;3;5;0;13
431540 Redentora;0;0;1;0;1;2;0;0;1;1;2;0;1;3;2;3;2;3;0;5;3;12;0;41
431545 Relvado;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;1;0;0;2;3;0;11
431550 Restinga Seca;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;3;4;7;8;14;13;24;0;79
431555 Rio dos Índios;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;2;1;0;7
431560 Rio Grande;10;3;12;0;25;3;3;4;4;17;23;21;30;29;59;75;82;87;77;92;100;167;2;900
431570 Rio Pardo;1;0;2;0;3;0;0;0;4;1;3;0;1;6;6;6;12;14;22;22;30;27;0;157
431575 Riozinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;7;1;4;0;18
431580 Roca Sales;0;0;0;0;0;0;0;0;2;2;1;0;1;1;2;6;5;6;3;8;6;11;0;54
431590 Rodeio Bonito;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;4;2;4;1;4;7;0;29
431595 Rolador;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;3;6;0;13
431600 Rolante;0;1;2;0;3;0;0;0;2;0;1;2;2;3;3;2;3;5;8;6;6;21;0;67
431610 Ronda Alta;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;2;3;2;2;5;3;13;0;35
431620 Rondinha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;1;5;5;0;21
431630 Roque Gonzales;0;0;0;0;0;0;1;1;0;0;0;2;0;0;2;2;2;0;1;5;2;9;0;27
431640 Rosário do Sul;0;0;1;0;1;0;0;1;3;6;4;2;0;5;5;11;14;12;20;22;22;49;0;177
431642 Sagrada Família;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;1;1;2;0;9
431643 Saldanha Marinho;0;1;0;0;1;0;0;0;0;0;0;0;3;0;1;0;1;3;1;2;5;1;0;18
431645 Salto do Jacuí;0;2;0;0;2;0;0;0;0;2;0;1;2;1;6;5;2;5;9;5;8;5;0;53
431647 Salvador das Missões;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;5
431650 Salvador do Sul;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;4;5;0;2;2;11;0;27
431660 Sananduva;2;1;0;0;3;0;0;0;3;0;1;0;0;4;0;3;4;5;5;6;2;17;0;53
431710 Sant'Ana do Livramento;5;0;2;0;7;0;1;0;4;7;7;3;5;10;15;17;34;29;39;51;42;72;0;343
431670 Santa Bárbara do Sul;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;3;3;1;3;6;6;8;0;35
431673 Santa Cecília do Sul;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;2;1;2;0;2;0;11
431675 Santa Clara do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1;2;3;1;7;0;19
431680 Santa Cruz do Sul;1;1;3;0;5;2;1;2;3;10;4;9;13;11;18;36;31;45;42;59;52;90;0;433
431697 Santa Margarida do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;1;0;0;8
